id,listing_url,last_scraped,name,description,neighborhood_overview,picture_url,host_id,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,base_price,minimum_nights,maximum_nights,has_availability,instant_bookable
36443605,https://www.airbnb.com/rooms/36443605,2024-09-05,Sophisticated Retreat: 2BR in heart of Albany,"This newly renovated 2BR/1BA apartment, situated on the first floor of a two-family house, offers sophistication and space. Enjoy a separate entrance and convenient location in downtown Albany, with grocery stores, restaurants, bars, nightlife, hospitals, and parks just steps away. With public transportation and ample street parking nearby, this is the perfect place to call home.","Nestled in the heart of Albany on Madison Avenue (Route 20), this centrally located gem is surrounded by conveniences. From Price Chopper grocery stores to restaurants, bars, nightlife, and key institutions like the police station, Albany Medical Center, Saint Peters Hospital, and Washington Park, everything is just steps away. Plus, with a bus stop and ample street parking right outside the door, getting around is a breeze.",https://a0.muscache.com/pictures/45ed6c37-d675-4cf5-b59f-d539d6c27362.jpg,188679144,THIRTEENTH WARD,42.66619,-73.79031,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Backyard"", ""Iron"", ""Shampoo"", ""Cooking basics"", ""Single level home"", ""Kitchen"", ""Hot water"", ""Heating"", ""Private entrance"", ""Stove"", ""Dedicated workspace"", ""Fire extinguisher"", ""TV"", ""Microwave"", ""First aid kit"", ""Children\u2019s books and toys"", ""Cleaning available during stay"", ""Baby bath"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Lockbox"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Essentials"", ""Self check-in"", ""Room-darkening shades"", ""Oven"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""Free street parking"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""Coffee maker"", ""Private patio or balcony"", ""High chair"", ""Dishes and silverware""]",100.0,2,1125,True,False
38321579,https://www.airbnb.com/rooms/38321579,2024-09-05,Comfy and quiet,The room is large with Western exposure giving more bright light in the afternoons. There is a desk for working and a closet and dresser. The room is filled with original art.,"The neighborhood is a quiet residential neighborhood with easy access to a wide variety of restaurants, theatres, art galleries and museums and the MVP Arena. Also city parks, bike paths and the Helderburg, Catskills and Adirondack mountains. Historical and government buildings are also numerous.",https://a0.muscache.com/pictures/621b7d1e-039b-4984-9983-553896be3ad6.jpg,172223381,EIGHTH WARD,42.65085,-73.80239,Private room in home,Private room,1,1.5,1.5 shared baths,1.0,1.0,"[""Backyard"", ""Iron"", ""Shampoo"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Extra pillows and blankets"", ""Dishwasher"", ""Heating"", ""Ceiling fan"", ""Stove"", ""Freezer"", ""Dedicated workspace"", ""Free parking on premises"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Shower gel"", ""Smoke alarm"", ""Body soap"", ""Lockbox"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Self check-in"", ""Portable fans"", ""Toaster"", ""Free dryer \u2013 In building"", ""Oven"", ""Conditioner"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Free street parking"", ""Clothing storage"", ""Free washer \u2013 In building"", ""Hangers"", ""Bathtub"", ""Coffee maker"", ""Central air conditioning"", ""Private patio or balcony"", ""Dishes and silverware""]",55.0,1,1125,True,False
39093517,https://www.airbnb.com/rooms/39093517,2024-09-05,Secure Albany Stay w/ Workspace & Free Parking,"Discover unmatched safety and comfort in Albany's historic Center Square. Our meticulously sanitized brownstone, located near Albany Med and walking distance to State Offices, is perfect for guests aged 25+ and non-smokers seeking a serene and secure retreat. Enjoy the convenience of a private parking spot just a short walk in back of the building and take advantage of our strategic location for easy access to Saratoga, Lake George, and downtown Albany.","The apartment is located in a great setting and is destined to be your long term Albany hub. A wonderful kind of seclusion. This means you can enjoy a truly homely atmosphere in a  urban environment. All in all, a conveniently located retreat.  <br /><br />This property is amazing all year round for a visit to Albany.  <br /><br />ARTS & CULTURE <br />Immerse yourself in the region's thriving arts & culture scene with its many museums, historic sites, and performing arts venues. <br />OUTDOOR ACTIVITIES <br />From extreme adventures and golf to skiing and more, you'll find outdoor fun in and around Albany all year long. <br />ATTRACTIONS <br />Browse some of the area's top attractions, including amusement parks, extreme adventure hotspots, and those that cater to kids. <br />SHOPPING <br />From larger malls and shopping centers to smaller boutiques, there's a great assortment of places to shop in and around Albany. <br />Loads to do for all tastes, from outdoors adventures for urban ci",https://a0.muscache.com/pictures/0735ebcd-6274-4f4a-b15c-357ddcb95b18.jpg,299638115,SIXTH WARD,42.65507,-73.76138,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,1.0,"[""Iron"", ""Shampoo"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Dishwasher"", ""Heating"", ""Private entrance"", ""Stove"", ""Exterior security cameras on property"", ""Free parking on premises"", ""Fire extinguisher"", ""TV"", ""Microwave"", ""First aid kit"", ""Smoke alarm"", ""Lockbox"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Self check-in"", ""Washer"", ""Dryer"", ""Oven"", ""Carbon monoxide alarm"", ""Free street parking"", ""Hangers"", ""Pets allowed"", ""Bathtub"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware""]",167.0,4,365,True,False
39698576,https://www.airbnb.com/rooms/39698576,2024-09-05,Spacious Designer 1-Bed Near Albany Med,"Just moments from Albany Medical Center, this renovated 1-bedroom apartment exudes brightness and is tastefully furnished with high-end designer furniture and decor, ensuring a delightful living experience. Situated on one of the area’s finest blocks of classic Victorian mansions, this building stands as a beacon of elegance. With proximity to Albany Medical Center, universities, and more, the location is truly unbeatable.","Pine Hills, Albany, NY, is a vibrant neighborhood known for its tree-lined streets and diverse community. It's home to several graduate schools, including Albany Law, Albany Pharmacy, Albany Med School. As for restaurants, Pine Hills offers a range of dining options, from cozy cafes to ethnic eateries, catering to various tastes and preferences.",https://a0.muscache.com/pictures/544c3b58-e3da-4cea-9225-946c65032e8c.jpg,188679144,NINTH WARD,42.65483,-73.78033,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Shared backyard \u2013 Fully fenced"", ""Iron"", ""Shampoo"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""TV with standard cable"", ""Private entrance"", ""Stove"", ""Dedicated workspace"", ""Free parking on premises"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Children\u2019s books and toys"", ""Cleaning available during stay"", ""Baby bath"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Lockbox"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Self check-in"", ""Room-darkening shades"", ""Patio or balcony"", ""Oven"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""Free street parking"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""Indoor fireplace"", ""Coffee maker"", ""High chair"", ""Dishes and silverware""]",85.0,5,1125,True,False
39836487,https://www.airbnb.com/rooms/39836487,2024-09-05,Completely Renovated Center Square Top FL Studio,"Completely renovated a beautiful studio apartment. Walking distance to downtown Albany, Empire State Plaza, Times Union Center, the Egg, the Capital, Albany Medical Center, Albany College of Law and Albany College of Pharmacy.","The apartment is walking distance to downtown Albany, the Capital, Legislative Office Building, Times Union Center, the Egg, Empire State Plaza, SUNY uptown campus, Albany Medical Center, Albany College of Medicine, Albany College Law, College of Saint Rose, Sage College ( Albany Campus) and VA Hospital.",https://a0.muscache.com/pictures/9c6a2f0a-d33a-432d-a72a-43c151a2627a.jpg,306508346,SIXTH WARD,42.65547,-73.7651,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""HDTV with Amazon Prime Video, Netflix, premium cable, standard cable"", ""Coffee"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Heating"", ""Stove"", ""Window AC unit"", ""Smoke alarm"", ""Lockbox"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Self check-in"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Coffee maker"", ""Bidet"", ""Dishes and silverware""]",78.0,1,1125,True,False
39864828,https://www.airbnb.com/rooms/39864828,2024-09-05,Stunning Bungalo-style Loft in downtown Albany,"Located in the heart of Albany's ""Warehouse District"", this spacious loft is the perfect stay for a work trip or a pleasurable visit to Albany!  I live upstairs and am proud to offer such a beautiful, clean, living space for your trip.  I feel like this loft has really good energy and you will be very happy staying there.  -Matt","This loft is 5 minutes away from the Convention Center, The performance Arena, and the Capital building.  Right around the corner are some of the best bars and restaurants in the Albany area.  A 5 minute walk to the Hudson River, and a 5 minute drive to Troy, NY.",https://a0.muscache.com/pictures/prohost-api/Hosting-39864828/original/b94586b6-50c1-47c3-80bc-3ae14511c76f.jpeg,10313615,FOURTH WARD,42.66091,-73.74285,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,"[""Coffee"", ""BBQ grill"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Extra pillows and blankets"", ""Dishwasher"", ""Heating"", ""Private entrance"", ""Stove"", ""Freezer"", ""Exterior security cameras on property"", ""Free parking on premises"", ""Fire extinguisher"", ""Wine glasses"", ""Luggage dropoff allowed"", ""TV"", ""Microwave"", ""Smoke alarm"", ""Lockbox"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Self check-in"", ""Washer"", ""Dryer"", ""Oven"", ""Carbon monoxide alarm"", ""Free street parking"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware""]",274.0,1,14,True,False
40491172,https://www.airbnb.com/rooms/40491172,2024-09-05,"Renovated, private parking,location, washer dryer!",no description,Great safe neighborhood with plenty of places to walk to.,https://a0.muscache.com/pictures/907263fa-90e8-433f-be88-a905098bdc0c.jpg,152762198,THIRTEENTH WARD,42.66827,-73.79231,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Baking sheet"", ""Backyard"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Safe"", ""Hot water"", ""Dining table"", ""Extra pillows and blankets"", ""Dishwasher"", ""Heating"", ""Private entrance"", ""Stove"", ""Freezer"", ""Dedicated workspace"", ""Free parking on premises"", ""TV"", ""Microwave"", ""Smoke alarm"", ""Lockbox"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Washer"", ""Dryer"", ""Oven"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Free street parking"", ""Clothing storage"", ""Hangers"", ""Long term stays allowed"", ""Dishes and silverware"", ""Laundromat nearby""]",96.0,3,700,True,True
40828178,https://www.airbnb.com/rooms/40828178,2024-09-05,Comfortable! One Bedroom A/C Apartment Queen Bed,WELCOME! Our listing is designed with the business or casual traveler in mind This 2nd floor suite will give you all the comforts of home! Quiet residential area for nice walks and great restaurants. Close to all the highways as well. All bedding & pillow cases have PREMIUM protective covers on them at all times so feel completely safe and protected. All remotes and light switches are wiped down with Clorox wipes after each guest.<br /><br />((IMPORTANT)) NO PARTIES or SMOKING in or around the home,My neighborhood is very friendly and very quiet with neighbors who are friendly and respectful. There is plenty of safe parking on the street and feel free to take a walk or jog around the neighborhood.,https://a0.muscache.com/pictures/c2e97de5-8fba-4165-873c-0f268ff18945.jpg,47491906,FOURTH WARD,42.67773,-73.73899,Entire home,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Baking sheet"", ""Iron"", ""Shampoo"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Stainless steel electric stove"", ""Extra pillows and blankets"", ""Dishwasher"", ""Heating"", ""TV with standard cable"", ""Portable air conditioning"", ""Private entrance"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Free parking on premises"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Smoke alarm"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Pack \u2019n play/Travel crib - available upon request"", ""Self check-in"", ""Portable fans"", ""Keypad"", ""Washer"", ""Toaster"", ""Dryer"", ""Oven"", ""Carbon monoxide alarm"", ""Free street parking"", ""Hangers"", ""Long term stays allowed"", ""Coffee maker"", ""Dishes and silverware"", ""Laundromat nearby""]",118.0,1,800,True,False
40897436,https://www.airbnb.com/rooms/40897436,2024-09-05,Historic Home Away from Home,"Charming space in a historic row house with everything you need to be right at home. 2 blocks from the Capitol and walking distance to restaurants, concert venues, coffeeshops, salons, a playground, yoga studios, the public library, and places of worship. <br /><br />The nearly 200 year old home (1834) is close to Lark Street, the Egg, the Legislature, the Palace Theatre, and Washington Park. Concerts, conferences, even a short ride to the countryside are all good reasons to book here.",no overview,https://a0.muscache.com/pictures/ca74ec12-8c5c-4cd4-b2e1-5ba9ccd5db26.jpg,50283047,SIXTH WARD,42.65592,-73.76259,Entire rental unit,Entire home/apt,3,1.5,1.5 baths,2.0,2.0,"[""Air conditioning"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Wifi"", ""Private entrance"", ""Essentials"", ""Fire extinguisher"", ""Iron"", ""Hangers"", ""TV"", ""Indoor fireplace"", ""Microwave"", ""Coffee maker"", ""Kitchen"", ""Dishes and silverware"", ""Hot water"", ""Smoke alarm"", ""Heating""]",99.0,7,1125,True,False
41319631,https://www.airbnb.com/rooms/41319631,2024-09-05,Modern Carriage in the Heart of Albany,"Welcome to our updated carriage house tucked into the heart of Albany.  Near it all while avoiding a lot of the city traffic.  This 2 bedroom, 1.5 bath home boasts a rooftop deck, sunroom, and private garden as well as a gas fireplace and projector for entertainment.  Tile and hardwood floors throughout, the second bedroom also has an available miniMac computer with 3 monitor display.    Just minutes walk from the Empire State Plaza, Albany Med Hospital, and the Lark Street corridor of Albany.","The house is in the historic brownstone neighborhood of Albany.  Walking distance to great bars, restaurants, and boutiques on the Lark street strip.  Also walking distance to the capital concourse and",https://a0.muscache.com/pictures/43d738c1-2f7a-4729-8208-8eca27a977ab.jpg,59864591,SIXTH WARD,42.65115,-73.7668,Entire home,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Shared backyard \u2013 Fully fenced"", ""Baking sheet"", ""BBQ grill"", ""Iron"", ""Outdoor dining area"", ""Kitchen"", ""Safe"", ""Hot water"", ""Dishwasher"", ""Ceiling fan"", ""Private entrance"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Paid parking off premises"", ""Fire extinguisher"", ""Wine glasses"", ""Microwave"", ""First aid kit"", ""Bluetooth sound system"", ""Smoke alarm"", ""Outdoor furniture"", ""Hair dryer"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Central heating"", ""Toaster"", ""Samsung stainless steel oven"", ""Room-darkening shades"", ""Free dryer \u2013 In building"", ""Samsung refrigerator"", ""City skyline view"", ""Carbon monoxide alarm"", ""Indoor fireplace: gas"", ""Free washer \u2013 In building"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""Coffee maker"", ""Central air conditioning"", ""Private patio or balcony"", ""Dishes and silverware"", ""100 inch HDTV with HBO Max, Chromecast"", ""Radiant heating"", ""Laundromat nearby""]",92.0,30,1125,True,False
42009788,https://www.airbnb.com/rooms/42009788,2024-09-05,Center Square Sanctuary: Private 2-Bedroom Gem,"Indulge in modern luxury and sophistication in this tastefully updated 2-bedroom townhouse-style apartment. With chic designer furnishings and modern amenities, your private porch entrance welcomes you home to elegance. Located on one of Center Square's most picturesque streets, enjoy easy access to fabulous dining, iconic landmarks, and vibrant nightlife. Experience the convenience of city living, just a mile from Albany Medical Center and St. Peter’s Hospital.","Center Square, nestled in Albany, NY, is a vibrant historic district boasting tree-lined streets, stunning brownstones, and a lively cultural scene. It's a melting pot of diverse cuisines, eclectic shops, and cozy cafes, all within walking distance of iconic landmarks like the New York State Capitol and Washington Park. With its rich history, charming architecture, and dynamic community spirit, Center Square offers a unique blend of old-world charm and modern-day vitality.",https://a0.muscache.com/pictures/9e2fb0f8-a6dc-453c-90b7-4202eaf1b411.jpg,188679144,SIXTH WARD,42.65315,-73.76202,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Coffee"", ""Baking sheet"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Extra pillows and blankets"", ""Clothing storage: closet and dresser"", ""Heating"", ""Private entrance"", ""Stove"", ""Freezer"", ""Dedicated workspace"", ""Paid parking off premises"", ""Free parking on premises"", ""Fire extinguisher"", ""Wine glasses"", ""Luggage dropoff allowed"", ""TV"", ""Microwave"", ""First aid kit"", ""Shower gel"", ""Cleaning available during stay"", ""Smoke alarm"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Board games"", ""Lockbox"", ""Self check-in"", ""Books and reading material"", ""Patio or balcony"", ""Arcade games"", ""Oven"", ""Conditioner"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Free street parking"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""Coffee maker"", ""Dishes and silverware""]",110.0,7,1125,True,False
42092736,https://www.airbnb.com/rooms/42092736,2024-09-05,Private Bedroom in Cozy Ranch Home,"Quiet inviting space in a city neighborhood with a suburban feel. Close to area hospitals, colleges, eateries, and malls. Close proximity to highways makes commuting throughout the Capital Region simple from my home.","I live in the Buckingham Pond neighborhood, located in Albany. It's in the city, yet has a distinctly suburban feel. It's a quiet, safe, and walkable neighborhood, and is considered to be one of the more desirable neighborhoods in the city of Albany. My home is located near parks, hospitals, and colleges. I'm also in close proximity to various eateries and shopping. If you drive, getting anywhere within the Capital Region is uncomplicated since I'm also located close to highways.",https://a0.muscache.com/pictures/d21223f5-e7a5-4ad5-89da-326be5cc9e61.jpg,41400541,FOURTEENTH WARD,42.66403,-73.81446,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Backyard"", ""Iron"", ""Cooking basics"", ""Single level home"", ""Kitchen"", ""Hot water"", ""Heating"", ""Stove"", ""Microwave"", ""Smoke alarm"", ""Air conditioning"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Washer"", ""Patio or balcony"", ""Lock on bedroom door"", ""Dryer"", ""Oven"", ""Carbon monoxide alarm"", ""Free street parking"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware""]",55.0,1,7,True,False
